Quality	#1 ID	#2 ID	#1 String	#2 String
1	2439518	9275476	情報 は 、 どう やっ て 確認 すれ ば よい でしょ う か	情報 は どこ で 確認 する の でしょ う か
0	2439518	1075745	情報 は 、 どう やっ て 確認 すれ ば よい でしょ う か	利用 明細 の データ 反映 は い つ です か
1	0253756	4385372	で お知らせ 設定 は 確認 でき ます か	上 で 情報 は 確認 でき ます か
0	0253756	0876188	で お知らせ 設定 は 確認 でき ます か	私 は どの よう な 料金 プラン が あっ て ます か
1	1316683	2304860	情報 が 知り たい	お知らせ 設定 を 変更 し まし た が 、 ちゃんと 変更 さ れ て い ます でしょ う か
0	1316683	1375418	情報 が 知り たい	楽天 マンガ 月額 コース 楽天 モバイル に 申し込み たい
1	9994322	0908348	どう やっ たら 情報 が 見れ ます か	お知らせ 設定 を 変更 し た ので 、 反映 さ れ て いる か 確認 し たい
0	9994322	4011244	どう やっ たら 情報 が 見れ ます か	本人 確認 の ページ へ ログイン でき ない
1	6222693	2803854	情報 は どこ で 確認 でき ます か	私 の アクセス ポイント の 設定 は どれ に なり ます か
0	6222693	1667019	情報 は どこ で 確認 でき ます か	登録 し て いる クレジットカード 情報 を 確認 し たい
1	0473260	2188962	接続 先 が 知り たい	アクセス ポイント の 設定 が わから ず 、 設定 が 出来 ませ ん
0	0473260	6909748	接続 先 が 知り たい	高速 通信 容量 を リ チャージ し たい
1	6510221	1734840	接続 先 の 確認 方法 を 教え て ください	情報 の 確認 は どこ で でき ます か
0	6510221	0855878	接続 先 の 確認 方法 を 教え て ください	から へ 変更 し た が 、 キャンセル し たい
1	7959483	6056503	接続 先 は どこ に 記載 さ れ て い ます か	情報 の 確認 方法 は
0	7959483	5200182	接続 先 は どこ に 記載 さ れ て い ます か	使用 できる ファイル に ファイル は 含ま れ ます か
1	9521870	9524073	アクセス ポイント の 設定 は 何処 に 記載 さ れ て い ます か	情報 の 確認 方法 を 教え て ください
0	9521870	0320084	アクセス ポイント の 設定 は 何処 に 記載 さ れ て い ます か	本人 確認 の と パスワード を 入れ て も 無効 と 表示 さ れる
1	3619588	7509979	お知らせ 設定 が どう なっ て いる か わかり ませ ん	情報 の 確認 方法 が わかり ませ ん
0	3619588	9745656	お知らせ 設定 が どう なっ て いる か わかり ませ ん	現時点 で の 利用 明細 は 、 確認 でき ませ ん か
1	8684761	0473260	情報 は どこ で 確認 する の です か	接続 先 が 知り たい
0	8684761	8602022	情報 は どこ で 確認 する の です か	無 制限 の かけ 放題 に し たい です
1	9268845	6056503	お知らせ 設定 の 確認 方法 は	情報 の 確認 方法 は
0	9268845	8729153	お知らせ 設定 の 確認 方法 は	検索 を 終了 し たい
1	0387302	3619588	お知らせ 設定 は メンバーズステーション の どこ で 確認 でき ます か	お知らせ 設定 が どう なっ て いる か わかり ませ ん
0	0387302	0411158	お知らせ 設定 は メンバーズステーション の どこ で 確認 でき ます か	カード が 届い た 後 で 、 料金 プラン は 変更 できる
1	1734840	7066227	情報 の 確認 は どこ で でき ます か	わたし の お知らせ 設定 は どう なっ て い ます か
0	1734840	7746890	情報 の 確認 は どこ で でき ます か	写真 の アップ ロード は 拡張 子 の 種類 に 決まり は あり ます か
1	5036672	0387302	設定 を し たい の です が 、 接続 先 が 分かり ませ ん	お知らせ 設定 は メンバーズステーション の どこ で 確認 でき ます か
0	5036672	6350495	設定 を し たい の です が 、 接続 先 が 分かり ませ ん	検索 を 終了 する
1	8046177	9994322	情報 が わかり ませ ん	どう やっ たら 情報 が 見れ ます か
0	8046177	0637742	情報 が わかり ませ ん	利用 明細 は どこ で 確認 でき ます か
1	3137913	2304860	情報 は サイト で 見れ ます か	お知らせ 設定 を 変更 し まし た が 、 ちゃんと 変更 さ れ て い ます でしょ う か
0	3137913	1397095	情報 は サイト で 見れ ます か	なに を すれ ば 利用 明細 を 確認 でき ます か
1	3855426	2188962	情報 は どこ に 記載 さ れ て い ます か	アクセス ポイント の 設定 が わから ず 、 設定 が 出来 ませ ん
0	3855426	0444743	情報 は どこ に 記載 さ れ て い ます か	画像 の アップ ロード し てる の です が 、 ボタン を 押し て も 完了 し ませ ん
1	3276266	4539582	どこ で 接続 先 が 確認 でき ます か	どこ で お知らせ 設定 が 確認 でき ます か
0	3276266	3052925	どこ で 接続 先 が 確認 でき ます か	かけ 放題 の 契約 状況 を 確認 し たい
1	9724364	9524073	お知らせ 設定 は ｂ で 確認 でき ます か	情報 の 確認 方法 を 教え て ください
0	9724364	0187239	お知らせ 設定 は ｂ で 確認 でき ます か	データ から データ へ 変更 し たい の です が 、 いつ まで に どの よう に 変更 し たら 良い でしょ う か
1	7509979	3841181	情報 の 確認 方法 が わかり ませ ん	情報 は で 確認 でき ます か
0	7509979	2419844	情報 の 確認 方法 が わかり ませ ん	全て の オプション の 契約 状況 を 確認 し たい
1	7724330	3855426	お知らせ 設定 の 確認 が し たい	情報 は どこ に 記載 さ れ て い ます か
0	7724330	5801995	お知らせ 設定 の 確認 が し たい	の 種類 を 変更 する 際 は 、 いつ まで に 行え ば よい です か
1	2749942	6258539	設定 を し たい の です が 、 情報 が わかり ませ ん	アクセス ポイント の 設定 が わかり ませ ん
0	2749942	2504774	設定 を し たい の です が 、 情報 が わかり ませ ん	データ シェア の 方法 は サイト で 記載 し て い ます か
1	9275476	8730420	情報 は どこ で 確認 する の でしょ う か	現在 の お知らせ 設定 は どこ で 見れ ます か
0	9275476	9830484	情報 は どこ で 確認 する の でしょ う か	本人 確認 でき ませ ん でし た
1	4385372	7959483	上 で 情報 は 確認 でき ます か	接続 先 は どこ に 記載 さ れ て い ます か
0	4385372	0463456	上 で 情報 は 確認 でき ます か	今 契約 し て いる プラン から 違う プラン に 変更 し たい です
1	9227777	0111316	データ 復旧 サービス ・ マカフィー ® マルチ アクセス パック の 契約 状況 を 確認 し たい	楽天 メール に 加入 し た か どう か わから ない
0	9227777	9676260	データ 復旧 サービス ・ マカフィー ® マルチ アクセス パック の 契約 状況 を 確認 し たい	アドレス の 変更 方法 を 教え て ほしい
1	0111316	9438796	楽天 メール に 加入 し た か どう か わから ない	５ 分 かけ 放題 を 契約 状況 を 確認 し たい
0	0111316	5902722	楽天 メール に 加入 し た か どう か わから ない	本人 確認 を 提出 し たい が 、 が 違い ます と なっ て ログイン が でき ない
1	2764140	3284369	どの オプション に 加入 し て いる か わから ない	端末 補償 に 加入 し て いる か わから ない
0	2764140	6279810	どの オプション に 加入 し て いる か わから ない	本人 確認 書類 の アップ ロード 時 、 エラー と なっ て しまい ます 。 原因 は 何 でしょ う か
1	7355500	5379423	楽天 マンガ 月額 コース 楽天 モバイル の 契約 状況 を 確認 し たい	あんしん リモート サポート に 加入 し て いる か わから ない
0	7355500	2660115	楽天 マンガ 月額 コース 楽天 モバイル の 契約 状況 を 確認 し たい	楽天 でんわ 分 かけ 放題 に 申し込む 場合 、 メンバーズステーション から どう 進め ば よい です か
1	9544915	2306271	キャッチホンサービス の 契約 状況 を 確認 し たい	スマート 留守電 の 契約 状況 を 確認 し たい
0	9544915	4240302	キャッチホンサービス の 契約 状況 を 確認 し たい	０ ５ ０ データ （ あり ） に 変更 し たい
1	7009847	0645908	留守番 電話 サービス の 契約 状況 を 確認 し たい	転送 電話 サービス の 契約 状況 を 確認 し たい
0	7009847	8602401	留守番 電話 サービス の 契約 状況 を 確認 し たい	スマホ が 見当たら ない
1	6924892	2306271	端末 お 見舞い 金 サービス の 契約 状況 を 確認 し たい	スマート 留守電 の 契約 状況 を 確認 し たい
0	6924892	1636384	端末 お 見舞い 金 サービス の 契約 状況 を 確認 し たい	コミコミプラン で も データ シェア は でき ます か
1	0204073	5611571	メンバーズステーション で オプション の 契約 状況 を 確認 し たい	つながる 端末 補償 ｂ ｙ 楽天 モバイル の 契約 状況 を 確認 し たい
0	0204073	6327662	メンバーズステーション で オプション の 契約 状況 を 確認 し たい	の 料金 は い つ 確認 が でき ます か
1	3186508	5611571	音声 付加 サービス の 契約 状況 を 確認 し たい	つながる 端末 補償 ｂ ｙ 楽天 モバイル の 契約 状況 を 確認 し たい
0	3186508	8449503	音声 付加 サービス の 契約 状況 を 確認 し たい	通話 から 安い データ に し たい です の です が 、 いつ まで に 解約 し たら よい でしょ う か
1	3322437	9438796	店舗 で 加入 し た オプション の 契約 状況 を 確認 し たい	５ 分 かけ 放題 を 契約 状況 を 確認 し たい
0	3322437	3630891	店舗 で 加入 し た オプション の 契約 状況 を 確認 し たい	何 が 不備 が わかり ませ ん 。 どう し たら いい でしょ う か
1	9410911	0549186	加入 し て いる オプション は どこ で 確認 でき ます か	データ シェア の 契約 状況 を 確認 し たい
0	9410911	9808718	加入 し て いる オプション は どこ で 確認 でき ます か	申し込み を 終了 し たい
1	3284369	3698478	端末 補償 に 加入 し て いる か わから ない	楽天 でんわ の 契約 状況 を 確認 し たい
0	3284369	1157658	端末 補償 に 加入 し て いる か わから ない	申し込み 種別 を 知り たい です
1	8167628	2917906	楽天 でんわ に 加入 し た か わから ない	楽天 メール の 契約 状況 を 確認 し たい
0	8167628	6754319	楽天 でんわ に 加入 し た か わから ない	分 以内 の 通話 が 多い ので 、 分 かけ 放題 に 申し込み たい
1	1100037	2419844	転送 電話 サービス に 加入 し た か わから ない	全て の オプション の 契約 状況 を 確認 し たい
0	1100037	7659337	転送 電話 サービス に 加入 し た か わから ない	スマホ で 写真 の アップ ロード が うまく でき ませ ん
1	2919718	8924967	メンバーズステーション の どこ で 契約 状況 を 確認 でき ます か	国際 ローミング の 契約 状況 を 確認 し たい
0	2919718	2909663	メンバーズステーション の どこ で 契約 状況 を 確認 でき ます か	タイプ の 変更 は 、 いつ まで に どこ で でき ます か
1	2306271	9776726	スマート 留守電 の 契約 状況 を 確認 し たい	国際 電話 サービス に 加入 し た か わから ない
0	2306271	3737806	スマート 留守電 の 契約 状況 を 確認 し たい	フィルター マルチ デバイス を 解約 し たい
1	2917906	1100037	楽天 メール の 契約 状況 を 確認 し たい	転送 電話 サービス に 加入 し た か わから ない
0	2917906	2348178	楽天 メール の 契約 状況 を 確認 し たい	メンバーズステーション の どこ から オプション に 申し込み でき ます か
1	0065515	7355500	スマートフォンセキュリティ の 契約 状況 を 確認 し たい	楽天 マンガ 月額 コース 楽天 モバイル の 契約 状況 を 確認 し たい
0	0065515	0855878	スマートフォンセキュリティ の 契約 状況 を 確認 し たい	から へ 変更 し た が 、 キャンセル し たい
1	0993507	0549186	国際 ローミングサービス に 加入 し た か わから ない	データ シェア の 契約 状況 を 確認 し たい
0	0993507	9386915	国際 ローミングサービス に 加入 し た か わから ない	現在 データ （ なし ） を 契約 中 です 。 通話 に 変更 を し たい 場合 、 手続 方法 を 教え て ください
1	1132419	1565704	楽天 マガジン の 契約 状況 を 確認 し たい	マカフィー ® モバイル セキュリティ 版 の 契約 状況 を 確認 し たい
0	1132419	8661638	楽天 マガジン の 契約 状況 を 確認 し たい	高速 通信 オプション を 追加 し たい
1	6353641	9622457	留守番 電話 サービス に 加入 し た か わから ない	加入 し た オプション を 確認 し たい
0	6353641	6279810	留守番 電話 サービス に 加入 し た か わから ない	本人 確認 書類 の アップ ロード 時 、 エラー と なっ て しまい ます 。 原因 は 何 でしょ う か
1	9438796	7009847	５ 分 かけ 放題 を 契約 状況 を 確認 し たい	留守番 電話 サービス の 契約 状況 を 確認 し たい
0	9438796	8025621	５ 分 かけ 放題 を 契約 状況 を 確認 し たい	書類 の ページ へ ログイン でき ない です
1	2620464	0549186	オプション の 契約 状況 を 確認 し たい	データ シェア の 契約 状況 を 確認 し たい
0	2620464	6699020	オプション の 契約 状況 を 確認 し たい	データ あり ） です が ５ 分 かけ 放題 に 申し込め ない の でしょ う か
1	8033311	2764140	あんしん サポート サービス の 契約 状況 を 確認 し たい	どの オプション に 加入 し て いる か わから ない
0	8033311	6380103	あんしん サポート サービス の 契約 状況 を 確認 し たい	サイズ の 変更 は 可能 です
1	4117550	8167628	データ 復旧 サービス の 契約 状況 を 確認 し たい	楽天 でんわ に 加入 し た か わから ない
0	4117550	7563199	データ 復旧 サービス の 契約 状況 を 確認 し たい	補助 書類 の 名義 が 違い 、 不備 と なり まし た
1	0645908	2919718	転送 電話 サービス の 契約 状況 を 確認 し たい	メンバーズステーション の どこ で 契約 状況 を 確認 でき ます か
0	0645908	7899875	転送 電話 サービス の 契約 状況 を 確認 し たい	アップ ロード の ファイル 選択 ボタン が 押せ ず 、 手続き が 止まり ます
1	8924967	6353641	国際 ローミング の 契約 状況 を 確認 し たい	留守番 電話 サービス に 加入 し た か わから ない
0	8924967	2020662	国際 ローミング の 契約 状況 を 確認 し たい	利用 明細 の 確認 方法 を 教え て ください
1	5379423	9776726	あんしん リモート サポート に 加入 し て いる か わから ない	国際 電話 サービス に 加入 し た か わから ない
0	5379423	5721567	あんしん リモート サポート に 加入 し て いる か わから ない	楽天 メール の メルアド を 変更 し たい
1	7267946	9227777	どの オプション に は いっ て いる か 確認 し たい	データ 復旧 サービス ・ マカフィー ® マルチ アクセス パック の 契約 状況 を 確認 し たい
0	7267946	7713964	どの オプション に は いっ て いる か 確認 し たい	データ 復旧 サービス ・ マカフィー ® マルチ アクセス パック に 申し込み たい
1	0322125	1565704	メンバーズステーション で 契約 中 の オプション サービス を 確認 でき ます か	マカフィー ® モバイル セキュリティ 版 の 契約 状況 を 確認 し たい
0	0322125	7160647	メンバーズステーション で 契約 中 の オプション サービス を 確認 でき ます か	電話 番号 を そのまま で 機種 変 し たい
1	7760107	3052925	オプション に 申し込ん だ 記憶 は ある けど 、 何 の オプション か わから ない	かけ 放題 の 契約 状況 を 確認 し たい
0	7760107	8264556	オプション に 申し込ん だ 記憶 は ある けど 、 何 の オプション か わから ない	サイズ 変更 を し たい の です が 、 申し込み 種別 が 分かり ませ ん
1	8570785	7355500	つながる 端末 補償 ｂ ｙ 楽天 モバイル に 加入 し た か どう か わから ない	楽天 マンガ 月額 コース 楽天 モバイル の 契約 状況 を 確認 し たい
0	8570785	8928806	つながる 端末 補償 ｂ ｙ 楽天 モバイル に 加入 し た か どう か わから ない	ホームページ 内 で 、 利用 明細 を 見る こと は でき ます か
1	9622457	5379423	加入 し た オプション を 確認 し たい	あんしん リモート サポート に 加入 し て いる か わから ない
0	9622457	1904592	加入 し た オプション を 確認 し たい	かけ 放題 に 申し込み たい
1	7661533	7267946	楽天 モバイル の オプション の 契約 状況 を 確認 し たい	どの オプション に は いっ て いる か 確認 し たい
0	7661533	9344874	楽天 モバイル の オプション の 契約 状況 を 確認 し たい	プラン 変更 を キャンセル し たい
1	5611571	2620464	つながる 端末 補償 ｂ ｙ 楽天 モバイル の 契約 状況 を 確認 し たい	オプション の 契約 状況 を 確認 し たい
0	5611571	0657167	つながる 端末 補償 ｂ ｙ 楽天 モバイル の 契約 状況 を 確認 し たい	スマホ を なくし た
1	8719919	3322437	あんしん リモート サポート の 契約 状況 を 確認 し たい	店舗 で 加入 し た オプション の 契約 状況 を 確認 し たい
0	8719919	6222693	あんしん リモート サポート の 契約 状況 を 確認 し たい	情報 は どこ で 確認 でき ます か
1	1565704	9438796	マカフィー ® モバイル セキュリティ 版 の 契約 状況 を 確認 し たい	５ 分 かけ 放題 を 契約 状況 を 確認 し たい
0	1565704	1385137	マカフィー ® モバイル セキュリティ 版 の 契約 状況 を 確認 し たい	データ通信 容量 を 追加 し たい
1	2419844	0204073	全て の オプション の 契約 状況 を 確認 し たい	メンバーズステーション で オプション の 契約 状況 を 確認 し たい
0	2419844	0797064	全て の オプション の 契約 状況 を 確認 し たい	買 増し を し たい
1	8056268	3698478	国際 電話 の 契約 状況 を 確認 し たい	楽天 でんわ の 契約 状況 を 確認 し たい
0	8056268	3539106	国際 電話 の 契約 状況 を 確認 し たい	本人 確認 の アップ ロード の 仕方 が わから ない
1	3202829	1100037	オプション を 申請 し た が 、 ちゃんと 反映 さ れ て いる か 確認 し たい	転送 電話 サービス に 加入 し た か わから ない
0	3202829	4843709	オプション を 申請 し た が 、 ちゃんと 反映 さ れ て いる か 確認 し たい	電波 を とめ たい
1	3698478	2306271	楽天 でんわ の 契約 状況 を 確認 し たい	スマート 留守電 の 契約 状況 を 確認 し たい
0	3698478	0637742	楽天 でんわ の 契約 状況 を 確認 し たい	利用 明細 は どこ で 確認 でき ます か
1	7794163	9544915	スマホサポート の 契約 状況 を 確認 し たい	キャッチホンサービス の 契約 状況 を 確認 し たい
0	7794163	6075690	スマホサポート の 契約 状況 を 確認 し たい	かけ 放題 オプション の 変更 は どこ で でき ます か
1	0549186	9227777	データ シェア の 契約 状況 を 確認 し たい	データ 復旧 サービス ・ マカフィー ® マルチ アクセス パック の 契約 状況 を 確認 し たい
0	0549186	2149539	データ シェア の 契約 状況 を 確認 し たい	プラン 変更 キャンセル は 、 メンバーズステーション から でき ます か
1	8429737	6153611	端末 補償 の 契約 状況 を 確認 し たい	フィルター マルチ デバイス の 契約 状況 を 確認 し たい
0	8429737	7177925	端末 補償 の 契約 状況 を 確認 し たい	すま ほ を 買い たい
1	6153611	4117550	フィルター マルチ デバイス の 契約 状況 を 確認 し たい	データ 復旧 サービス の 契約 状況 を 確認 し たい
0	6153611	5896759	フィルター マルチ デバイス の 契約 状況 を 確認 し たい	本人 確認 で 免許 証 を 再 提出 し た の です が 、 申し込み の 時 に 名前 を 誤っ て カナ で 書い て しまっ て い まし た
1	9776726	0111316	国際 電話 サービス に 加入 し た か わから ない	楽天 メール に 加入 し た か どう か わから ない
0	9776726	7724330	国際 電話 サービス に 加入 し た か わから ない	お知らせ 設定 の 確認 が し たい
1	3052925	4117550	かけ 放題 の 契約 状況 を 確認 し たい	データ 復旧 サービス の 契約 状況 を 確認 し たい
0	3052925	2402538	かけ 放題 の 契約 状況 を 確認 し たい	生年月日 が 異なり 、 本人 確認 でき ませ ん でし た
1	8293063	1274973	料金 を シミュレーション し て もらい たい の です が 、 可能 です か	契約 中 の 料金 プラン を 確認 し たい
0	8293063	7622700	料金 を シミュレーション し て もらい たい の です が 、 可能 です か	きし ゅへん
1	8209110	0298899	料金 シミュレーション が し たい です	料金 の 見積もり は 可能 です か
0	8209110	9450027	料金 シミュレーション が し たい です	申し込み を 終了 する
1	7817858	9843475	利用 中 の 料金 プラン を 確認 し たい	プラン 診断 は ホームページ で でき ます か
0	7817858	2356741	利用 中 の 料金 プラン を 確認 し たい	データ で も ベーシック プラン から プラン へ 変更 でき ます か
1	3989930	4865864	現在 どの 料金 プラン を 利用 中 か 調べ たい	料金 プラン の 確認 は どこ で でき ます か
0	3989930	7865156	現在 どの 料金 プラン を 利用 中 か 調べ たい	アップ ロード の ファイル 選択 ボタン が 反応 せ ず 、 手続き が 止まり ます
1	9473024	2202564	料金 プラン の 見積もり は サイト から でき ます か	現在 利用 中 の プラン の 他 、 どの よう な 料金 プラン が あり ます か
0	9473024	7489523	料金 プラン の 見積もり は サイト から でき ます か	スーパー ポイント の 支払い 設定 が できる の は お 申し込み 時 だけ です か
1	8418479	0298899	初 月 の 費用 を 確認 し たい の です が 、 どこ で 可能 です か	料金 の 見積もり は 可能 です か
0	8418479	2093214	初 月 の 費用 を 確認 し たい の です が 、 どこ で 可能 です か	利用 開始 の 翌日 以降 から プラン 変更 可能 と なっ て い ます が 、 翌月 から 新しい プラン で 使え ます か
1	0742867	8377167	契約 情報 は どこ で 確認 が 可能 です か	他 に は どの よう な 料金 プラン が あり ます か
0	0742867	4129839	契約 情報 は どこ で 確認 が 可能 です か	データ通信 容量 を 買い たい
1	2202564	8563590	現在 利用 中 の プラン の 他 、 どの よう な 料金 プラン が あり ます か	料金 の シミュレーション は 可能 です か
0	2202564	4157937	現在 利用 中 の プラン の 他 、 どの よう な 料金 プラン が あり ます か	データ シェア に 申し込ん だら 、 いつ から シェア さ れ ます か
1	2520443	4865864	現在 の 料金 プラン と は 別 の プラン の 見積もり が 欲しい	料金 プラン の 確認 は どこ で でき ます か
0	2520443	8539836	現在 の 料金 プラン と は 別 の プラン の 見積もり が 欲しい	メンバーズステーション の ログイン の 仕方 を 教え て ください
1	1274973	0360262	契約 中 の 料金 プラン を 確認 し たい	契約 情報 を 確認 し たい
0	1274973	5738813	契約 中 の 料金 プラン を 確認 し たい	不備 メール が 届き まし た が 、 どう すれ ば いい です か
1	4317242	8563590	楽天 モバイル の ページ で 料金 シミュレーション は 可能 です か	料金 の シミュレーション は 可能 です か
0	4317242	5187045	楽天 モバイル の ページ で 料金 シミュレーション は 可能 です か	利用 明細 を 見 たい の です が 、 どう やる の です か
1	9843475	8209110	プラン 診断 は ホームページ で でき ます か	料金 シミュレーション が し たい です
0	9843475	4170122	プラン 診断 は ホームページ で でき ます か	戸籍 謄本 は 本人 確認 書類 として 利用 でき ます か
1	1480904	1650903	どの 料金 プラン が お 勧め です か	利用 中 の 料金 プラン は ホームページ で 確認 でき ます か
0	1480904	8805503	どの 料金 プラン が お 勧め です か	携帯 電話 を なくし た
1	0214628	8209110	何 の プラン で 契約 し て いる か 確認 は でき ます か	料金 シミュレーション が し たい です
0	0214628	2080323	何 の プラン で 契約 し て いる か 確認 は でき ます か	会話 を 止める
1	2118344	1539560	料金 プラン の 確認 は 可能 です か	シミュレーション の 結果 プラン を 変更 する 場合 、 どこ から 手続き し ます か ？
0	2118344	2239349	料金 プラン の 確認 は 可能 です か	再 提出 お願い メール が 届き まし た 。 こちら の メール から 再度 書類 を お送り すれ ば いい の でしょ う か
1	0876188	0214628	私 は どの よう な 料金 プラン が あっ て ます か	何 の プラン で 契約 し て いる か 確認 は でき ます か
0	0876188	6452641	私 は どの よう な 料金 プラン が あっ て ます か	データ を リ チャージ し たい
1	4651248	1760149	楽天 モバイル の サイト で 料金 シミュレーション は 可能 です か	契約 中 の 料金 プラン は 楽天 モバイル の サイト で 確認 でき ます か
0	4651248	0195045	楽天 モバイル の サイト で 料金 シミュレーション は 可能 です か	契約 し て 、 すぐ に 料金 プラン の 変更 は でき ます か
1	5744347	1264038	利用 中 の 料金 プラン は 確認 可能 です か	サイト から 料金 プラン の 確認 は 可能 です か
0	5744347	5392039	利用 中 の 料金 プラン は 確認 可能 です か	メアド 変更 し たい
1	1066320	2271312	自分 が 契約 し て いる プラン は どこ で 確認 でき ます か	お 勧め の 料金 プラン を 見積もっ て いただく こと は 可能 です か
0	1066320	7522985	自分 が 契約 し て いる プラン は どこ で 確認 でき ます か	を 再 発行 する 方法 を 教え て ください
1	6958058	1539560	ホームページ から 料金 プラン の 確認 は 可能 です か	シミュレーション の 結果 プラン を 変更 する 場合 、 どこ から 手続き し ます か ？
0	6958058	8427256	ホームページ から 料金 プラン の 確認 は 可能 です か	申し込み 種別 が 分から ず 、 設定 が 出来 ませ ん
1	2810186	8293063	プラン 診断 は サイト から でき ます か	料金 を シミュレーション し て もらい たい の です が 、 可能 です か
0	2810186	9224455	プラン 診断 は サイト から でき ます か	楽天 スーパー ポイント 支払い の やり方 を 教え て ください
1	9781299	1539560	お 勧め の 料金 プラン の シミュレーション は 可能 です か	シミュレーション の 結果 プラン を 変更 する 場合 、 どこ から 手続き し ます か ？
0	9781299	9017330	お 勧め の 料金 プラン の シミュレーション は 可能 です か	カード の 台紙 を 捨て て しまっ た 場合 、 どこ から 申し込み 種別 を 確認 でき ます か
1	1264038	1653911	サイト から 料金 プラン の 確認 は 可能 です か	プラン を 変更 し た 場合 の 見積もり は 可能 です か
0	1264038	3129780	サイト から 料金 プラン の 確認 は 可能 です か	月額 円 の 楽天 でんわ から 完全 かけ 放題 に 変更 し たい
1	8563590	1480904	料金 の シミュレーション は 可能 です か	どの 料金 プラン が お 勧め です か
0	8563590	8755321	料金 の シミュレーション は 可能 です か	会話 を 終了 し たい
1	4865864	3796901	料金 プラン の 確認 は どこ で でき ます か	プラン を 変更 し た 場合 の 料金 シミュレーション は 可能 です か
0	4865864	9789515	料金 プラン の 確認 は どこ で でき ます か	オプション に 申し込み たい
1	7947960	1650903	契約 情報 は 、 カスタマーセンター で ない と 確認 でき ませ ん か	利用 中 の 料金 プラン は ホームページ で 確認 でき ます か
0	7947960	3721674	契約 情報 は 、 カスタマーセンター で ない と 確認 でき ませ ん か	スマホ から の アップ ロード が でき ませ ん
1	2271312	6200663	お 勧め の 料金 プラン を 見積もっ て いただく こと は 可能 です か	料金 プラン は メンバーズステーション で 確認 でき ます か
0	2271312	4040083	お 勧め の 料金 プラン を 見積もっ て いただく こと は 可能 です か	大学 の 学生 証 は 本人 確認 書類 として 利用 でき ます か
1	9811603	6208215	ごと の 料金 プラン の 比較 が できる ページ は あり ます か	現在 どの 料金 プラン を 利用 中 か ホームページ で 確認 でき ます か
0	9811603	7207871	ごと の 料金 プラン の 比較 が できる ページ は あり ます か	プラン 変更 取り消し は 、 いつ まで でき ます か
1	5348311	1760149	お 勧め の 料金 プラン は どれ です か	契約 中 の 料金 プラン は 楽天 モバイル の サイト で 確認 でき ます か
0	5348311	9606844	お 勧め の 料金 プラン は どれ です か	番号 変わら ず 機種 を 変え たい
1	0238176	0214628	プラン ごと の 比較 を し たい の です が 、 料金 の シミュレーション は 可能 です か	何 の プラン で 契約 し て いる か 確認 は でき ます か
0	0238176	0001460	プラン ごと の 比較 を し たい の です が 、 料金 の シミュレーション は 可能 です か	タブレット で 使用 し たい ので 、 データ （ なし ） から 通話 に し たい
1	6208215	0876188	現在 どの 料金 プラン を 利用 中 か ホームページ で 確認 でき ます か	私 は どの よう な 料金 プラン が あっ て ます か
0	6208215	2505702	現在 どの 料金 プラン を 利用 中 か ホームページ で 確認 でき ます か	住所 不一致 の メール が 届い た ので 、 補助 書類 を アップ ロード し たい が 方法 は
1	0298899	6958058	料金 の 見積もり は 可能 です か	ホームページ から 料金 プラン の 確認 は 可能 です か
0	0298899	4062422	料金 の 見積もり は 可能 です か	電話 番号 は そのまま で 機種 変更 し たい
1	5827704	1539560	利用 中 の 料金 プラン は 楽天 モバイル の サイト で 確認 でき ます か	シミュレーション の 結果 プラン を 変更 する 場合 、 どこ から 手続き し ます か ？
0	5827704	8819419	利用 中 の 料金 プラン は 楽天 モバイル の サイト で 確認 でき ます か	全て の オプション を 解約 し たい
1	6200663	0238176	料金 プラン は メンバーズステーション で 確認 でき ます か	プラン ごと の 比較 を し たい の です が 、 料金 の シミュレーション は 可能 です か
0	6200663	1743964	料金 プラン は メンバーズステーション で 確認 でき ます か	かけ 放題 プラン から 楽天 でんわ に 変更 する 場合 、 いつ から 利用 開始 に なり ます か
1	3123858	0876188	契約 中 の プラン の ほか に 、 どの よう な 料金 プラン が あり ます か	私 は どの よう な 料金 プラン が あっ て ます か
0	3123858	9676260	契約 中 の プラン の ほか に 、 どの よう な 料金 プラン が あり ます か	アドレス の 変更 方法 を 教え て ほしい
1	3796901	3989930	プラン を 変更 し た 場合 の 料金 シミュレーション は 可能 です か	現在 どの 料金 プラン を 利用 中 か 調べ たい
0	3796901	0855878	プラン を 変更 し た 場合 の 料金 シミュレーション は 可能 です か	から へ 変更 し た が 、 キャンセル し たい
1	8250807	6200663	現在 どの 料金 プラン を 利用 中 か 楽天 モバイル の サイト で 確認 でき ます か	料金 プラン は メンバーズステーション で 確認 でき ます か
0	8250807	0993507	現在 どの 料金 プラン を 利用 中 か 楽天 モバイル の サイト で 確認 でき ます か	国際 ローミングサービス に 加入 し た か わから ない
1	1653911	1650903	プラン を 変更 し た 場合 の 見積もり は 可能 です か	利用 中 の 料金 プラン は ホームページ で 確認 でき ます か
0	1653911	2055606	プラン を 変更 し た 場合 の 見積もり は 可能 です か	申込 種別 は どこ で 調べ られ ます か
1	2121870	9781299	契約 中 の 料金 プラン の 確認 は 可能 です か	お 勧め の 料金 プラン の シミュレーション は 可能 です か
0	2121870	2738881	契約 中 の 料金 プラン の 確認 は 可能 です か	機種 変 し たい
